Column1,Manufacturer Name,Brand Name,Model Number,Refrig Style,Refrig Defrost Type,Refrigerator Type,Refrig Access,Anti Sweat Heater Switch (T/F),Refrigerant Type,Fresh Food Volume Cu Ft,Freezer Volume Cu Ft,Total Volume Cu Ft,Height Inches,Width Inches,Depth Inches,Annual Energy UseK WH Yr,Add Date,
66556,Maytag Appliances - Amana Refrigeration Products,Amana,BR22V1*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.91,6.54,22.45,68,33,35,572.00,4/17/2002 12:00:00 AM,
66518,Maytag Appliances - Amana Refrigeration Products,Amana,BRD18V1*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,12.46,5.59,18.05,66,30,33,527.00,4/17/2002 12:00:00 AM,
66516,Maytag Appliances - Amana Refrigeration Products,Amana,BRD18V2*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,12.46,5.59,18.05,66,30,33,502.00,4/17/2002 12:00:00 AM,
66530,Maytag Appliances - Amana Refrigeration Products,Amana,BRF20V1*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.08,5.62,19.70,69,36,27,564.00,4/17/2002 12:00:00 AM,
66547,Maytag Appliances - Amana Refrigeration Products,Amana,BX21V1*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.38,6.13,20.51,68,33,34,537.00,4/17/2002 12:00:00 AM,
66537,Maytag Appliances - Amana Refrigeration Products,Amana,BX21V2*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.38,6.13,20.51,68,33,34,513.00,4/17/2002 12:00:00 AM,
66519,Maytag Appliances - Amana Refrigeration Products,Amana,DRB1801A*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.46,5.59,18.05,66,30,33,527.00,4/17/2002 12:00:00 AM,
66589,Maytag Appliances - Amana Refrigeration Products,Amana,DRB1901C*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.93,5.59,18.52,66,30,33,560.00,5/2/2002 12:00:00 AM,
66548,Maytag Appliances - Amana Refrigeration Products,Amana,DRB2101A*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.38,6.13,20.51,68,33,34,537.00,4/17/2002 12:00:00 AM,
66538,Maytag Appliances - Amana Refrigeration Products,Amana,DRB2101B*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.38,6.13,20.51,68,33,34,513.00,4/17/2002 12:00:00 AM,
66610,Maytag Appliances - Amana Refrigeration Products,Amana,DRB2201C*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.61,6.31,21.92,69,33,33,578.00,5/2/2002 12:00:00 AM,
66564,Maytag Appliances - Amana Refrigeration Products,Amana,DRS2462B*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.81,8.93,23.74,69,36,32,688.00,4/17/2002 12:00:00 AM,
66565,Maytag Appliances - Amana Refrigeration Products,Amana,DRS246RB*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.81,8.93,23.74,69,36,32,688.00,4/17/2002 12:00:00 AM,
66659,Maytag Appliances - Amana Refrigeration Products,Amana,DRS2660B*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.94,9.68,25.62,70,36,35,705.00,11/20/2002 12:00:00 AM,
66578,Maytag Appliances - Amana Refrigeration Products,Amana,DRS2663B*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.94,9.68,25.62,69,36,35,705.00,4/17/2002 12:00:00 AM,
66570,Maytag Appliances - Amana Refrigeration Products,Amana,DRSE663B*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.94,9.68,25.62,69,36,35,653.00,4/17/2002 12:00:00 AM,
68588,Maytag Appliances - Amana Refrigeration Products,Amana,GSD2615HE*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.83,9.77,25.60,70,36,34,617.00,4/11/2005 12:00:00 AM,
68826,Maytag Appliances - Amana Refrigeration Products,Amana,JB*2086HE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.42,5.47,19.89,70,36,27,481.00,6/23/2004 12:00:00 AM,
48963,Maytag Appliances - Amana Refrigeration Products,Amana,MBB1952HE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.93,5.59,18.52,67,30,31,476.00,2/9/2004 12:00:00 AM,
48968,Maytag Appliances - Amana Refrigeration Products,Amana,MBF1956HE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.93,5.59,18.52,67,30,31,476.00,2/9/2004 12:00:00 AM,
48834,Maytag Appliances - Amana Refrigeration Products,Amana,MBF2556HE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,17.77,7.29,25.06,70,36,32,505.00,3/5/2004 12:00:00 AM,
48360,Maytag Appliances - Amana Refrigeration Products,Amana,MSD2357HE*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,14.75,7.85,22.60,69,33,33,580.00,8/25/2004 12:00:00 AM,
48969,Maytag Appliances - Amana Refrigeration Products,Amana,PBB1951HE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.93,5.59,18.52,67,30,31,476.00,2/9/2004 12:00:00 AM,
48964,Maytag Appliances - Amana Refrigeration Products,Amana,PBF1951HE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.93,5.59,18.52,67,30,31,476.00,2/9/2004 12:00:00 AM,
48889,Maytag Appliances - Amana Refrigeration Products,Amana,PBF2555HE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,17.77,7.29,25.06,70,36,32,505.00,3/5/2004 12:00:00 AM,
68837,Maytag Appliances - Amana Refrigeration Products,Crosley,CB19G6*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,12.93,5.58,18.51,67,30,31,476.00,6/23/2004 12:00:00 AM,
67337,Maytag Appliances - Amana Refrigeration Products,Crosley,CB19G7,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,12.93,5.58,18.51,67,30,31,476.00,7/15/2005 12:00:00 AM,
66615,Maytag Appliances - Amana Refrigeration Products,Crosley,CB22G6*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.61,6.31,21.92,69,33,33,578.00,5/2/2002 12:00:00 AM,
48217,Maytag Appliances - Amana Refrigeration Products,Crosley,CS26G3W,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.83,9.64,25.47,70,36,27,655.00,2/16/2005 12:00:00 AM,
48219,Maytag Appliances - Amana Refrigeration Products,Crosley,CS26G9D*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.83,9.77,25.60,70,36,34,617.00,2/16/2005 12:00:00 AM,
66579,Maytag Appliances - Amana Refrigeration Products,Crosley,CS26GD7*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.94,9.68,25.62,70,36,35,705.00,4/17/2002 12:00:00 AM,
68499,Maytag Appliances - Amana Refrigeration Products,Crosley,CSD2610KR*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.83,9.77,25.60,70,36,34,705.00,7/20/2006 12:00:00 AM,
67919,Maytag Appliances - Amana Refrigeration Products,Dacor,EF36*NDF**,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.42,5.47,19.89,70,36,27,480.00,11/14/2006 12:00:00 AM,
67826,Maytag Appliances - Amana Refrigeration Products,Dacor,EF36BNDF**,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.15,5.47,19.62,70,36,27,480.00,11/14/2006 12:00:00 AM,
67435,Maytag Appliances - Amana Refrigeration Products,Dacor,EF42BDCBSS,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.59,26.04,84,42,26,732.00,10/21/2005 12:00:00 AM,
67426,Maytag Appliances - Amana Refrigeration Products,Dacor,EF42BNDBSS,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.08,25.53,84,42,26,661.00,10/21/2005 12:00:00 AM,
67453,Maytag Appliances - Amana Refrigeration Products,Dacor,EF48BDCBSS,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.29,12.37,30.66,84,48,26,790.00,10/21/2005 12:00:00 AM,
67444,Maytag Appliances - Amana Refrigeration Products,Dacor,EF48BNDBSS,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.29,11.80,30.09,84,48,26,689.00,10/21/2005 12:00:00 AM,
67827,Maytag Appliances - Amana Refrigeration Products,Dacor,IF36BNDFSF,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.15,5.47,19.62,70,36,27,480.00,11/14/2006 12:00:00 AM,
67920,Maytag Appliances - Amana Refrigeration Products,Dacor,IF36INDFSF,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.42,5.47,19.89,70,36,27,480.00,11/14/2006 12:00:00 AM,
67436,Maytag Appliances - Amana Refrigeration Products,Dacor,IF42BDCBOL,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.59,26.04,84,42,26,732.00,10/21/2005 12:00:00 AM,
67427,Maytag Appliances - Amana Refrigeration Products,Dacor,IF42BNDBOL,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.08,25.53,84,42,26,661.00,10/21/2005 12:00:00 AM,
67454,Maytag Appliances - Amana Refrigeration Products,Dacor,IF48BDCBOL,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.29,12.37,30.66,84,48,26,790.00,10/21/2005 12:00:00 AM,
67445,Maytag Appliances - Amana Refrigeration Products,Dacor,IF48BNDBOL,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.29,11.80,30.09,84,48,26,689.00,10/21/2005 12:00:00 AM,
67428,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4270D,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.08,25.53,84,42,26,661.00,10/21/2005 12:00:00 AM,
67429,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4271B,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.08,25.53,84,42,26,661.00,10/21/2005 12:00:00 AM,
67430,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4272B,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.08,25.53,84,42,26,661.00,10/21/2005 12:00:00 AM,
67437,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4280D,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.59,26.04,84,42,26,732.00,10/21/2005 12:00:00 AM,
67438,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4281B,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.59,26.04,84,42,26,732.00,10/21/2005 12:00:00 AM,
67439,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4282B,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.59,26.04,84,42,26,732.00,10/21/2005 12:00:00 AM,
67446,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4870D,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.29,11.80,30.09,84,48,26,689.00,10/21/2005 12:00:00 AM,
67447,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4871B,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.29,11.80,30.09,84,48,26,689.00,10/21/2005 12:00:00 AM,
67448,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4872B,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.29,11.80,30.09,84,48,26,689.00,10/21/2005 12:00:00 AM,
67455,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4880D,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.29,12.37,30.66,84,48,26,790.00,10/21/2005 12:00:00 AM,
67456,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4881B,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.29,12.37,30.66,84,48,26,790.00,10/21/2005 12:00:00 AM,
67457,Maytag Appliances - Amana Refrigeration Products,Jade,RJRS4882B,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,18.29,12.37,30.66,84,48,26,790.00,10/21/2005 12:00:00 AM,
48465,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,HSD2690HE*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.83,9.77,25.60,70,36,34,580.00,6/23/2004 12:00:00 AM,
49454,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JB*2256HE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,15.56,6.30,21.86,33,31,,488.00,10/13/2004 12:00:00 AM,
49288,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JBC2088HT*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.42,5.47,19.89,70,36,27,480.00,2/1/2005 12:00:00 AM,
68496,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JBD2286KE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,15.56,6.30,21.86,70,33,31,488.00,7/20/2006 12:00:00 AM,
49286,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JBL2088HE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.42,5.47,19.89,70,36,27,480.00,2/1/2005 12:00:00 AM,
68497,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JBL2286KE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,15.56,6.30,21.86,70,33,31,488.00,7/20/2006 12:00:00 AM,
49287,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JBR2088HE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.42,5.47,19.89,70,36,27,480.00,2/1/2005 12:00:00 AM,
68551,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JBR2286KE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,15.56,6.30,21.86,70,33,31,488.00,7/20/2006 12:00:00 AM,
62403,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCB2058GE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.42,5.48,19.90,69,36,27,509.00,10/15/2002 12:00:00 AM,
62405,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCB2059GE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.42,5.48,19.90,69,36,27,509.00,10/15/2002 12:00:00 AM,
49483,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCB2280HE*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.51,7.96,21.47,70,36,27,510.00,4/14/2004 12:00:00 AM,
49484,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCB2282HT*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.51,7.96,21.47,70,36,27,510.00,4/14/2004 12:00:00 AM,
69033,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCB2282KT*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.51,7.96,21.47,70,36,27,542.00,2/16/2005 12:00:00 AM,
49485,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCB2285HES,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.51,7.96,21.47,70,36,27,510.00,4/14/2004 12:00:00 AM,
69034,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCB2285KE*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.51,7.96,21.47,70,36,27,542.00,2/16/2005 12:00:00 AM,
69035,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCB2287KE*,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.51,7.96,21.47,70,36,27,542.00,2/16/2005 12:00:00 AM,
49479,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCD2290HE*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.48,8.09,21.57,70,36,27,537.00,4/14/2004 12:00:00 AM,
49480,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCD2292HT*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.48,8.09,21.57,70,36,27,537.00,4/14/2004 12:00:00 AM,
69036,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCD2292KT*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.48,8.09,21.57,70,36,27,572.00,2/16/2005 12:00:00 AM,
49481,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCD2295HES,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.48,8.09,21.57,70,36,27,537.00,4/14/2004 12:00:00 AM,
69037,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCD2295KE*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.48,8.09,21.57,70,36,27,572.00,2/16/2005 12:00:00 AM,
69038,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JCD2297KE*,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,13.48,8.09,21.57,70,36,27,572.00,2/16/2005 12:00:00 AM,
68366,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JFC2070KR*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.15,5.47,19.62,70,36,27,561.00,4/14/2006 12:00:00 AM,
68831,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JFC2087HR*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.42,5.47,19.89,70,36,27,561.00,6/23/2004 12:00:00 AM,
49275,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JFC2089HE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.15,5.47,19.62,70,36,27,480.00,1/14/2005 12:00:00 AM,
49276,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JFC2089HP*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.15,5.47,19.62,70,36,27,480.00,1/14/2005 12:00:00 AM,
49277,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JFC2089HT*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,False,Non-Ozone-Depleting,14.15,5.47,19.62,70,36,27,480.00,1/14/2005 12:00:00 AM,
68552,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JFD2589KE*,Bottom Freezer w/o Ice thru door,Automatic,Refrigerator-freezer,Both Drawer and Door,True,Non-Ozone-Depleting,17.51,7.28,24.79,70,36,32,505.00,7/20/2006 12:00:00 AM,
67434,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JS42C*D**A,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.59,26.04,84,42,26,732.00,10/21/2005 12:00:00 AM,
67425,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JS42C*F**A,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.08,25.53,84,42,26,661.00,10/21/2005 12:00:00 AM,
67440,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JS42F*D**A,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.59,26.04,84,42,26,732.00,10/21/2005 12:00:00 AM,
67431,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JS42F*F**A,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.08,25.53,84,42,26,661.00,10/21/2005 12:00:00 AM,
67441,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JS42P*D**A,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.59,26.04,84,42,26,732.00,10/21/2005 12:00:00 AM,
67432,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JS42P*F**A,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.08,25.53,84,42,26,661.00,10/21/2005 12:00:00 AM,
67442,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JS42S*D**A,Side-by-Side w/Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.59,26.04,84,42,26,732.00,10/21/2005 12:00:00 AM,
67433,Maytag Appliances - Amana Refrigeration Products,Jenn-Air,JS42S*F**A,Side-by-Side w/o Ice thru door,Automatic,Refrigerator-freezer,Door,False,Non-Ozone-Depleting,15.45,10.08,25.53,84,42,26,661.00,10/21/2005 12:00:00 AM,
