Column1,Manufacturer Name,Brand Name,Model Number,Boiler Type,Energy Source,Burner Type,Pilot Light (T/F),Outdoor Install (T/F),Electrical Phase,Draft Equipment,Off Cycle Devices,Flue Gas,Control,Boiler Design,Pump Motor Design,Nominal Pump Motor HP,Pump Motor Type,Pump Motor Power Factor %,Name Plate Input BTUH,Rated Max Output BTUH,Min Input BTUH,Min Output BTUH,Combustion Efficiency,Thermal Efficiency,Standby Loss Watts,Minimum Thermal Efficiency,Annual Fuel Utilization Eff. (AFUE),Add Date,
208,Ajax Boiler Inc.,Ajax,DNG20W,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,837000,,837000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
126,Ajax Boiler Inc.,Ajax,DNG250W,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,10500000,,10500000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
167,Ajax Boiler Inc.,Ajax,DNG25W,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1050000,,1046000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31878,Ajax Boiler Inc.,Ajax,DNG300W,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,12600000,,12600000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
210,Ajax Boiler Inc.,Ajax,DNG30W,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1260000,,1256000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31832,Ajax Boiler Inc.,Ajax,DNG350W,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,14700000,,14700000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31956,Ajax Boiler Inc.,Ajax,DNG60W,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,2500000,,2500000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31880,Ajax Boiler Inc.,Ajax,DNG70W,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,2930000,,2930000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
32072,Ajax Boiler Inc.,Ajax,DNG80W,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,3360000,,3360000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
52627,Ajax Boiler Inc.,Ajax,DRF10,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,420000,336000,336000,268800,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52628,Ajax Boiler Inc.,Ajax,DRF100,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,4200000,3360000,3360000,2688000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52629,Ajax Boiler Inc.,Ajax,DRF12,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,525000,420000,420000,336000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52630,Ajax Boiler Inc.,Ajax,DRF125,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,5250000,4200000,4200000,3360000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52631,Ajax Boiler Inc.,Ajax,DRF15,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,630000,504000,504000,403200,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52632,Ajax Boiler Inc.,Ajax,DRF150,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,6300000,5040000,5040000,4032000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52633,Ajax Boiler Inc.,Ajax,DRF17,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,735000,588000,588000,470400,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52783,Ajax Boiler Inc.,Ajax,DRF175,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,,,7350000,5880000,5880000,4704000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52634,Ajax Boiler Inc.,Ajax,DRF20,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,840000,672000,672000,537600,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52784,Ajax Boiler Inc.,Ajax,DRF200,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,,,8400000,6720000,6720000,5376000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52635,Ajax Boiler Inc.,Ajax,DRF22,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,940000,752000,752000,601600,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52785,Ajax Boiler Inc.,Ajax,DRF225,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,,,9500000,7600000,7600000,6080000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52636,Ajax Boiler Inc.,Ajax,DRF25,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,1050000,840000,840000,672000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52786,Ajax Boiler Inc.,Ajax,DRF250,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,,,10500000,8400000,8400000,6720000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52787,Ajax Boiler Inc.,Ajax,DRF275,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,,,11500000,9200000,9200000,7360000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52637,Ajax Boiler Inc.,Ajax,DRF30,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,1250000,1000000,1000000,800000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52788,Ajax Boiler Inc.,Ajax,DRF300,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,,,12600000,10080000,10080000,8064000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52638,Ajax Boiler Inc.,Ajax,DRF35,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,1500000,1200000,1200000,960000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52639,Ajax Boiler Inc.,Ajax,DRF40,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,1750000,1400000,1400000,1120000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52640,Ajax Boiler Inc.,Ajax,DRF50,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,2100000,1680000,1680000,1344000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52641,Ajax Boiler Inc.,Ajax,DRF60,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,2500000,2000000,2000000,1600000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52642,Ajax Boiler Inc.,Ajax,DRF70,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,3000000,2400000,2400000,1920000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52643,Ajax Boiler Inc.,Ajax,DRF8,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,350000,280000,280000,224000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52644,Ajax Boiler Inc.,Ajax,DRF80,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,3350000,2680000,2680000,2144000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52645,Ajax Boiler Inc.,Ajax,DRF90,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,3770000,3016000,3016000,2412800,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52646,Ajax Boiler Inc.,Ajax,DRLG100,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,4000000,3200000,3200000,2560000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52647,Ajax Boiler Inc.,Ajax,DRLG125,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,5000000,4000000,4000000,3200000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52648,Ajax Boiler Inc.,Ajax,DRLG150,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,6000000,4800000,4800000,3840000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52649,Ajax Boiler Inc.,Ajax,DRLG175,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,7000000,5600000,5600000,4480000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52650,Ajax Boiler Inc.,Ajax,DRLG50,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,2000000,1600000,1600000,1280000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52651,Ajax Boiler Inc.,Ajax,DRLG70,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,3000000,2400000,2400000,1920000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52652,Ajax Boiler Inc.,Ajax,DRPG100,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,4000000,3200000,3200000,2560000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52653,Ajax Boiler Inc.,Ajax,DRPG12,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,500000,400000,400000,320000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52654,Ajax Boiler Inc.,Ajax,DRPG125,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,5000000,4000000,4000000,3200000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52655,Ajax Boiler Inc.,Ajax,DRPG150,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,6000000,4800000,4800000,3840000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52656,Ajax Boiler Inc.,Ajax,DRPG175,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,7000000,5600000,5600000,4480000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52657,Ajax Boiler Inc.,Ajax,DRPG25,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,1000000,800000,800000,640000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52658,Ajax Boiler Inc.,Ajax,DRPG35,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,1500000,1200000,1200000,960000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52659,Ajax Boiler Inc.,Ajax,DRPG50,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,2000000,1600000,1600000,1280000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52660,Ajax Boiler Inc.,Ajax,DRPG60,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,2500000,2000000,2000000,1600000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52661,Ajax Boiler Inc.,Ajax,DRPG70,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,3000000,2400000,2400000,1920000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
52662,Ajax Boiler Inc.,Ajax,DRPG90,Water,Natural Gas,Power,False,True,1,Draft Hood,Stack Damper,Non-Condensing,Two-Stage Modulating,Other,None,,No Match,,3500000,2800000,2800000,2240000,80.0,79.2,,,,8/15/2007 12:00:00 AM,
31888,Ajax Boiler Inc.,Ajax,HFG10000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,10000000,,4000000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
96,Ajax Boiler Inc.,Ajax,HFG10500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,10500000,,4200000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31761,Ajax Boiler Inc.,Ajax,HFG1050W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1050000,,700000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31915,Ajax Boiler Inc.,Ajax,HFG11000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,11000000,,4400000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31889,Ajax Boiler Inc.,Ajax,HFG1125W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1125000,,750000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31717,Ajax Boiler Inc.,Ajax,HFG11500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,11500000,,4600000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31762,Ajax Boiler Inc.,Ajax,HFG12000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,12000000,,4800000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
251,Ajax Boiler Inc.,Ajax,HFG12500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,12500000,,5000000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31966,Ajax Boiler Inc.,Ajax,HFG1275W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1275000,,750000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
54,Ajax Boiler Inc.,Ajax,HFG13000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,13000000,,5200000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
252,Ajax Boiler Inc.,Ajax,HFG13500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,13500000,,5400000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
293,Ajax Boiler Inc.,Ajax,HFG1375W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1375000,,750000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
178,Ajax Boiler Inc.,Ajax,HFG14000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,14000000,,5600000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31844,Ajax Boiler Inc.,Ajax,HFG14500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,14500000,,5800000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31718,Ajax Boiler Inc.,Ajax,HFG15000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,15000000,,6000000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31919,Ajax Boiler Inc.,Ajax,HFG1500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1500000,,800000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31891,Ajax Boiler Inc.,Ajax,HFG1750W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,1750000,,800000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31967,Ajax Boiler Inc.,Ajax,HFG2000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,2000000,,800000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31968,Ajax Boiler Inc.,Ajax,HFG2250W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,2250000,,1000000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
296,Ajax Boiler Inc.,Ajax,HFG2500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,2500000,,1000000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31802,Ajax Boiler Inc.,Ajax,HFG2750W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,2750000,,110000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
32128,Ajax Boiler Inc.,Ajax,HFG3000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,3000000,,1200000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
55,Ajax Boiler Inc.,Ajax,HFG300W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,300000,,300000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
255,Ajax Boiler Inc.,Ajax,HFG3250W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,3250000,,1300000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31845,Ajax Boiler Inc.,Ajax,HFG3500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,3500000,,1400000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31846,Ajax Boiler Inc.,Ajax,HFG350W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,350000,,300000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
181,Ajax Boiler Inc.,Ajax,HFG3750W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,3750000,,1500000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
98,Ajax Boiler Inc.,Ajax,HFG4000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,4000000,,1600000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31721,Ajax Boiler Inc.,Ajax,HFG400W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,400000,,300000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
57,Ajax Boiler Inc.,Ajax,HFG4250W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,4250000,,1700000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
32129,Ajax Boiler Inc.,Ajax,HFG4500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,4500000,,1800000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31970,Ajax Boiler Inc.,Ajax,HFG450W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,450000,,325000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
58,Ajax Boiler Inc.,Ajax,HFG4750W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,4750000,,1950000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
32080,Ajax Boiler Inc.,Ajax,HFG5000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,5000000,,2000000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31804,Ajax Boiler Inc.,Ajax,HFG525W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,525000,,350000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
298,Ajax Boiler Inc.,Ajax,HFG5500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,5500000,,2200000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31763,Ajax Boiler Inc.,Ajax,HFG6000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,6000000,,2400000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31805,Ajax Boiler Inc.,Ajax,HFG600W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,600000,,400000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31722,Ajax Boiler Inc.,Ajax,HFG6500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,6500000,,2600000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31893,Ajax Boiler Inc.,Ajax,HFG7000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,7000000,,2800000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31920,Ajax Boiler Inc.,Ajax,HFG700W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,700000,,450000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31847,Ajax Boiler Inc.,Ajax,HFG7500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,7500000,,3000000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
32082,Ajax Boiler Inc.,Ajax,HFG8000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,8000000,,3200000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
62,Ajax Boiler Inc.,Ajax,HFG800W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,800000,,500000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31764,Ajax Boiler Inc.,Ajax,HFG8500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,8500000,,3400000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31921,Ajax Boiler Inc.,Ajax,HFG9000W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,9000000,,3600000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31765,Ajax Boiler Inc.,Ajax,HFG900W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,900000,,600000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
31922,Ajax Boiler Inc.,Ajax,HFG9500W,Steam,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Other,No Match,,No Match,,9500000,,3800000,,80.0,,0,80.0,,1/7/1997 12:00:00 AM,
