Column1,"Manufacturer Name","Brand Name","Model Number","LED Type","Hybrid Luminaire (T/F)","High-Efficacy Hybrid Luminaire (T/F)","Maximum Rated Wattage","System Efficacy (LPW)","Labeled With Rated Wattage (T/F)","Add Date"
809,"Moda Light","Moda Light",RUBI1-WW,Luminaire,FALSE,,1,30,TRUE,2010/09/02
810,"Moda Light","Moda Light",RUBI2-CW,Luminaire,FALSE,,2,45,TRUE,2010/09/02
811,"Moda Light","Moda Light",RUBI2-WW,Luminaire,FALSE,,2,30,TRUE,2010/09/02
773,"Moda Light","Moda Light",SAXO12-CW,Luminaire,FALSE,,14,67,TRUE,2010/09/02
775,"Moda Light","Moda Light",SAXO12-NW,Luminaire,FALSE,,14,54,TRUE,2010/09/02
774,"Moda Light","Moda Light",SAXO12-WW,Luminaire,FALSE,,14,43,TRUE,2010/09/02
767,"Moda Light","Moda Light",SAXO3-CW,Luminaire,FALSE,,4,67,TRUE,2010/09/02
769,"Moda Light","Moda Light",SAXO3-NW,Luminaire,FALSE,,4,54,TRUE,2010/09/02
768,"Moda Light","Moda Light",SAXO3-WW,Luminaire,FALSE,,4,43,TRUE,2010/09/02
782,"Moda Light","Moda Light",SENKE-CW,Luminaire,FALSE,,4,54,TRUE,2010/09/02
783,"Moda Light","Moda Light",SENKE-WW,Luminaire,FALSE,,4,44,TRUE,2010/09/02
818,"Moda Light","Moda Light",SENO12-CW,Luminaire,FALSE,,14,100,TRUE,2010/09/02
820,"Moda Light","Moda Light",SENO12-NW,Luminaire,FALSE,,14,81,TRUE,2010/09/02
819,"Moda Light","Moda Light",SENO12-WW,Luminaire,FALSE,,14,81,TRUE,2010/09/02
821,"Moda Light","Moda Light",SENO15-CW,Luminaire,FALSE,,18,100,TRUE,2010/09/02
823,"Moda Light","Moda Light",SENO15-NW,Luminaire,FALSE,,18,81,TRUE,2010/09/02
822,"Moda Light","Moda Light",SENO15-WW,Luminaire,FALSE,,18,81,TRUE,2010/09/02
815,"Moda Light","Moda Light",SENO9-CW,Luminaire,FALSE,,11,100,TRUE,2010/09/02
817,"Moda Light","Moda Light",SENO9-NW,Luminaire,FALSE,,11,81,TRUE,2010/09/02
816,"Moda Light","Moda Light",SENO9-WW,Luminaire,FALSE,,11,81,TRUE,2010/09/02
733,"Moda Light","Moda Light",SOLO-CW,Luminaire,FALSE,,4,100,TRUE,2010/09/02
735,"Moda Light","Moda Light",SOLO-NW,Luminaire,FALSE,,4,81,TRUE,2010/09/02
734,"Moda Light","Moda Light",SOLO-WW,Luminaire,FALSE,,4,81,TRUE,2010/09/02
806,"Moda Light","Moda Light","SONNO GRANDE-CW",Luminaire,FALSE,,3,45,TRUE,2010/09/02
807,"Moda Light","Moda Light","SONNO GRANDE-WW",Luminaire,FALSE,,3,30,TRUE,2010/09/02
872,"Moda Light","Moda Light",TEKNIK15-CW,Luminaire,FALSE,,18,100,TRUE,2010/09/02
874,"Moda Light","Moda Light",TEKNIK15-NW,Luminaire,FALSE,,18,81,TRUE,2010/09/02
873,"Moda Light","Moda Light",TEKNIK15-WW,Luminaire,FALSE,,18,81,TRUE,2010/09/02
866,"Moda Light","Moda Light",TEKNIK3-CW,Luminaire,FALSE,,4,100,TRUE,2010/09/02
868,"Moda Light","Moda Light",TEKNIK3-NW,Luminaire,FALSE,,4,81,TRUE,2010/09/02
867,"Moda Light","Moda Light",TEKNIK3-WW,Luminaire,FALSE,,4,81,TRUE,2010/09/02
869,"Moda Light","Moda Light",TEKNIK6-CW,Luminaire,FALSE,,7,100,TRUE,2010/09/02
871,"Moda Light","Moda Light",TEKNIK6-NW,Luminaire,FALSE,,7,81,TRUE,2010/09/02
870,"Moda Light","Moda Light",TEKNIK6-WW,Luminaire,FALSE,,7,81,TRUE,2010/09/02
812,"Moda Light","Moda Light",UNIEK-CW,Luminaire,FALSE,,1,45,TRUE,2010/09/02
824,"Moda Light","Moda Light",UNO-CW,Luminaire,FALSE,,4,67,TRUE,2010/09/02
826,"Moda Light","Moda Light",UNO-NW,Luminaire,FALSE,,4,54,TRUE,2010/09/02
825,"Moda Light","Moda Light",UNO-WW,Luminaire,FALSE,,4,43,TRUE,2010/09/02
761,"Moda Light","Moda Light",VALO-CW,Luminaire,FALSE,,7,67,TRUE,2010/09/02
763,"Moda Light","Moda Light",VALO-NW,Luminaire,FALSE,,7,54,TRUE,2010/09/02
762,"Moda Light","Moda Light",VALO-WW,Luminaire,FALSE,,7,43,TRUE,2010/09/02
739,"Moda Light","Moda Light",VEXI-CW,Luminaire,FALSE,,1,100,TRUE,2010/09/02
741,"Moda Light","Moda Light",VEXI-NW,Luminaire,FALSE,,1,81,TRUE,2010/09/02
740,"Moda Light","Moda Light",VEXI-WW,Luminaire,FALSE,,1,81,TRUE,2010/09/02
797,"Moda Light","Moda Light",VIZ-CW,Luminaire,FALSE,,1,100,TRUE,2010/09/02
799,"Moda Light","Moda Light",VIZ-NW,Luminaire,FALSE,,1,81,TRUE,2010/09/02
798,"Moda Light","Moda Light",VIZ-WW,Luminaire,FALSE,,1,81,TRUE,2010/09/02
786,"Moda Light","Moda Light",ZEM-CW,Luminaire,FALSE,,4,54,TRUE,2010/09/02
787,"Moda Light","Moda Light",ZEM-WW,Luminaire,FALSE,,4,44,TRUE,2010/09/02
784,"Moda Light","Moda Light",ZEM2-CW,Luminaire,FALSE,,1,45,TRUE,2010/09/02
785,"Moda Light","Moda Light",ZEM2-WW,Luminaire,FALSE,,1,30,TRUE,2010/09/02
830,"Moda Light","Moda Light",ZETO12-CW,Luminaire,FALSE,,14,67,TRUE,2010/09/02
832,"Moda Light","Moda Light",ZETO12-NW,Luminaire,FALSE,,14,54,TRUE,2010/09/02
831,"Moda Light","Moda Light",ZETO12-WW,Luminaire,FALSE,,14,43,TRUE,2010/09/02
827,"Moda Light","Moda Light",ZETO6-CW,Luminaire,FALSE,,7,67,TRUE,2010/09/02
829,"Moda Light","Moda Light",ZETO6-NW,Luminaire,FALSE,,7,54,TRUE,2010/09/02
828,"Moda Light","Moda Light",ZETO6-WW,Luminaire,FALSE,,7,43,TRUE,2010/09/02
788,"Moda Light","Moda Light",ZIATO-CW,Luminaire,FALSE,,1,67,TRUE,2010/09/02
790,"Moda Light","Moda Light",ZIATO-NW,Luminaire,FALSE,,1,54,TRUE,2010/09/02
789,"Moda Light","Moda Light",ZIATO-WW,Luminaire,FALSE,,1,43,TRUE,2010/09/02
744,"Moda Light","Moda Light",ZIM-CW,Luminaire,FALSE,,1,45,TRUE,2010/09/02
745,"Moda Light","Moda Light",ZIM-WW,Luminaire,FALSE,,1,30,TRUE,2010/09/02
4189,"Neo-Neon LED Lighting","American Lighting",E4-E26-30-WH,Luminaire,FALSE,,9,47,TRUE,2011/11/09
4188,"Neo-Neon LED Lighting","American Lighting",E6-E26-30-WH,Luminaire,FALSE,,14,44,TRUE,2011/11/09
4187,"Neo-Neon LED Lighting","American Lighting",LD4-E26-30-WH,Luminaire,FALSE,,8,51,TRUE,2011/11/09
4186,"Neo-Neon LED Lighting","American Lighting",LD6-E26-30-WH,Luminaire,FALSE,,13,45,TRUE,2011/11/09
5244,"Nicor Inc.","Nicor Inc.",LRT65-1-30-14-120-6-W,Luminaire,FALSE,,15,61,TRUE,2012/02/03
5245,"Nicor Inc.","Nicor Inc.",LRT65-1-40-14-120-6-W,Luminaire,FALSE,,15,62,TRUE,2012/02/03
5246,"Nicor Inc.","Nicor Inc.",LRT65-1-50-14-120-6-W,Luminaire,FALSE,,15,65,TRUE,2012/02/03
5241,"Nicor Inc.","Nicor Inc.",NSSLR-1-3-14-56-W,Luminaire,FALSE,,15,61,TRUE,2012/02/03
5242,"Nicor Inc.","Nicor Inc.",NSSLR-1-4-14-56-W,Luminaire,FALSE,,15,62,TRUE,2012/02/03
5243,"Nicor Inc.","Nicor Inc.",NSSLR-1-5-14-56-W,Luminaire,FALSE,,15,65,TRUE,2012/02/03
274,"Nora Lighting","Nora LED Light Bar",NULB-12LED,Luminaire,FALSE,,4,45,TRUE,2010/06/17
275,"Nora Lighting","Nora LED Light Bar",NULB-24LED,Luminaire,FALSE,,7,45,TRUE,2010/06/17
276,"Nora Lighting","Nora LED Light Bar",NULB-36LED,Luminaire,FALSE,,11,45,TRUE,2010/06/17
277,"Nora Lighting","Nora LED Light Bar",NULB-48LED,Luminaire,FALSE,,14,45,TRUE,2010/06/17
5489,"Nora Lighting","Nora LED Light Bar",NULB-512LED,Luminaire,FALSE,,8,52,TRUE,2012/03/29
5490,"Nora Lighting","Nora LED Light Bar",NULB-524LED,Luminaire,FALSE,,16,52,TRUE,2012/03/29
273,"Nora Lighting","Nora LED Light Bar",NULB-6LED,Luminaire,FALSE,,2,45,TRUE,2010/06/17
279,"Nora Lighting","Nora LED Pendant",NCE-830LXX1,Luminaire,FALSE,,1,70,TRUE,2010/06/17
280,"Nora Lighting","Nora LED Pendant",NCE-830LXX3,Luminaire,FALSE,,3,67,TRUE,2010/06/17
2633,"Nora Lighting","Nora LED Puck Light",NMPK1-3LED30,Luminaire,FALSE,,4,47,TRUE,2011/04/19
2634,"Nora Lighting","Nora LED Puck Light",NMPK1-3LED42,Luminaire,FALSE,,4,43,TRUE,2011/04/19
4197,"Nora Lighting","Nora LED Recessed Downlights",NLEDC-4XX27,Luminaire,FALSE,,11,52,TRUE,2011/11/09
4199,"Nora Lighting","Nora LED Recessed Downlights",NLEDC-4XX30,Luminaire,FALSE,,9,65,TRUE,2011/11/09
4201,"Nora Lighting","Nora LED Recessed Downlights",NLEDC-4XX40,Luminaire,FALSE,,11,56,TRUE,2011/11/09
1708,"Nora Lighting","Nora LED Recessed Downlights",NLEDC-5,Luminaire,FALSE,,12,53,TRUE,2010/12/01
5340,"Nora Lighting","Nora LED Recessed Downlights",NLEDC-5XX27,Luminaire,FALSE,,16,58,TRUE,2012/02/23
5342,"Nora Lighting","Nora LED Recessed Downlights",NLEDC-5XX30,Luminaire,FALSE,,15,66,TRUE,2012/02/23
5344,"Nora Lighting","Nora LED Recessed Downlights",NLEDC-5XX40,Luminaire,FALSE,,14,67,TRUE,2012/02/23
1706,"Nora Lighting","Nora LED Recessed Downlights",NLEDC-6,Luminaire,FALSE,,12,53,TRUE,2010/12/01
5360,"Nora Lighting","Nora LED Recessed Downlights",NLEDC-6XX27,Luminaire,FALSE,,16,58,TRUE,2012/02/29
5362,"Nora Lighting","Nora LED Recessed Downlights",NLEDC-6XX30,Luminaire,FALSE,,15,66,TRUE,2012/02/29
5364,"Nora Lighting","Nora LED Recessed Downlights",NLEDC-6XX40,Luminaire,FALSE,,14,67,TRUE,2012/02/29
4196,"Nora Lighting","Nora LED Recessed Downlights",NLEDR-4XX27,Luminaire,FALSE,,11,52,TRUE,2011/11/09
4198,"Nora Lighting","Nora LED Recessed Downlights",NLEDR-4XX30,Luminaire,FALSE,,9,65,TRUE,2011/11/09
4200,"Nora Lighting","Nora LED Recessed Downlights",NLEDR-4XX40,Luminaire,FALSE,,11,56,TRUE,2011/11/09
1707,"Nora Lighting","Nora LED Recessed Downlights",NLEDR-5,Luminaire,FALSE,,12,53,TRUE,2010/12/01
5339,"Nora Lighting","Nora LED Recessed Downlights",NLEDR-5XX27,Luminaire,FALSE,,16,58,TRUE,2012/02/23
5341,"Nora Lighting","Nora LED Recessed Downlights",NLEDR-5XX30,Luminaire,FALSE,,15,66,TRUE,2012/02/23
5343,"Nora Lighting","Nora LED Recessed Downlights",NLEDR-5XX40,Luminaire,FALSE,,14,67,TRUE,2012/02/23
1705,"Nora Lighting","Nora LED Recessed Downlights",NLEDR-6,Luminaire,FALSE,,12,53,TRUE,2010/12/01
5359,"Nora Lighting","Nora LED Recessed Downlights",NLEDR-6XX27,Luminaire,FALSE,,16,58,TRUE,2012/02/29
5361,"Nora Lighting","Nora LED Recessed Downlights",NLEDR-6XX30,Luminaire,FALSE,,15,66,TRUE,2012/02/29
5363,"Nora Lighting","Nora LED Recessed Downlights",NLEDR-6XX40,Luminaire,FALSE,,14,67,TRUE,2012/02/29
264,"Nora Lighting","Nora LED Recessed Downlights",NTR-4LED,Luminaire,FALSE,,11,44,TRUE,2010/06/08
263,"Nora Lighting","Nora LED Recessed Downlights",NTR-5LED,Luminaire,FALSE,,14,44,TRUE,2010/06/08
262,"Nora Lighting","Nora LED Recessed Downlights",NTR-6LED,Luminaire,FALSE,,14,45,TRUE,2010/06/08
278,"Nora Lighting","Nora LED Tape Light",NUTP1-16LED,Luminaire,FALSE,,2,43,TRUE,2010/06/17
1732,"Nora Lighting","Nora LED Tape Light",NUTP2-16LED,Luminaire,FALSE,,4,46,TRUE,2011/02/04
2632,"Nora Lighting","Nora LED Tape Light",NUTP4-16LED,Luminaire,FALSE,,2,49,TRUE,2011/04/19
2631,"Nora Lighting","Nora LED Tape Light",NUTP5-16LED,Luminaire,FALSE,,6,43,TRUE,2011/04/19
5345,"Nora Lighting","Nora LED Track Fixture",NTE-840L30F12,Luminaire,FALSE,,13,56,TRUE,2012/02/23
5349,"Nora Lighting","Nora LED Track Fixture",NTE-840L30F23,Luminaire,FALSE,,21,59,TRUE,2012/02/23
5346,"Nora Lighting","Nora LED Track Fixture",NTE-840L30S12,Luminaire,FALSE,,13,56,TRUE,2012/02/23
5350,"Nora Lighting","Nora LED Track Fixture",NTE-840L30S23,Luminaire,FALSE,,21,59,TRUE,2012/02/23
5347,"Nora Lighting","Nora LED Track Fixture",NTE-840L42F12,Luminaire,FALSE,,12,73,TRUE,2012/02/23
5351,"Nora Lighting","Nora LED Track Fixture",NTE-840L42F23,Luminaire,FALSE,,22,71,TRUE,2012/02/23
5348,"Nora Lighting","Nora LED Track Fixture",NTE-840L42S12,Luminaire,FALSE,,12,73,TRUE,2012/02/23
5352,"Nora Lighting","Nora LED Track Fixture",NTE-840L42S23,Luminaire,FALSE,,22,71,TRUE,2012/02/23
5254,"NuLEDs Inc.",MiniCan,MCN-LC11-2700,Luminaire,FALSE,,3,63,TRUE,2012/02/13
5255,"NuLEDs Inc.",MiniCan,MCN-LC11-3500,Luminaire,FALSE,,3,63,TRUE,2012/02/13
1748,"Osram Sylvania Inc.","Osram Sylvania Inc.",LED/625/RT6/827/FL80/WRFL/WTR,Luminaire,FALSE,,11,61,TRUE,2011/02/16
2842,"Osram Sylvania Inc.","Osram Sylvania Inc.",LED21PAR38/DIM/P/930/FL30,Luminaire,FALSE,,20,58,TRUE,2011/09/30
2846,"Osram Sylvania Inc.","Osram Sylvania Inc.",LED24PAR38/DIM/830/FL40,Luminaire,FALSE,,25,53,TRUE,2011/09/30
2843,"Osram Sylvania Inc.","Osram Sylvania Inc.",LED24PAR38/DIM/830/NFL25,Luminaire,FALSE,,20,58,TRUE,2011/09/30
2845,"Osram Sylvania Inc.","Osram Sylvania Inc.",LED40POST/652/T3M/D11/1G,"Light Engine",FALSE,,38,70,TRUE,2011/09/30
2844,"Osram Sylvania Inc.","Osram Sylvania Inc.",LED40POST/849/T3M/D11/1G,"Light Engine",FALSE,,38,78,TRUE,2011/09/30
5286,"Philips Capri","Philips Capri",CRL4K-G1-6-**K,Luminaire,FALSE,,13,46,TRUE,2012/02/17
5287,"Philips Capri","Philips Capri",CRL5K-G1-6-**K,Luminaire,FALSE,,13,44,TRUE,2012/02/17
5285,"Philips Capri","Philips Capri",CRL6K-G2-6-**K,Luminaire,FALSE,,13,42,TRUE,2012/02/17
1700,"Philips Capri","Philips Capri",CRL6R-***,Luminaire,FALSE,,14,41,TRUE,2010/12/01
2807,"Philips Color Kinetics","Philips Color Kinetics",523-000027-48,Luminaire,FALSE,,6,47,TRUE,2011/07/06
2809,"Philips Color Kinetics","Philips Color Kinetics",523-000027-49,Luminaire,FALSE,,11,44,TRUE,2011/07/06
2808,"Philips Color Kinetics","Philips Color Kinetics",523-000027-51,Luminaire,FALSE,,6,49,TRUE,2011/07/06
2810,"Philips Color Kinetics","Philips Color Kinetics",523-000027-52,Luminaire,FALSE,,12,50,TRUE,2011/07/06
1351,"Philips Lightolier",Calculite,C4L05DL**KCCD*,"Light Engine",FALSE,,10,48,TRUE,2010/11/09
1350,"Philips Lightolier",Calculite,C4L05DL**KCCL*,"Light Engine",FALSE,,10,48,TRUE,2010/11/09
1349,"Philips Lightolier",Calculite,C4L05DL**KCL*,"Light Engine",FALSE,,10,48,TRUE,2010/11/09
1337,"Philips Lightolier",Calculite,C4L05N*,"Light Engine",FALSE,,10,48,TRUE,2010/11/09
1339,"Philips Lightolier",Calculite,C4L05N*LC,"Light Engine",FALSE,,10,48,TRUE,2010/11/09
1341,"Philips Lightolier",Calculite,C4L05R*,"Light Engine",FALSE,,10,48,TRUE,2010/11/09
1354,"Philips Lightolier",Calculite,C4L10DL30KCCD*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1353,"Philips Lightolier",Calculite,C4L10DL30KCCL*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1352,"Philips Lightolier",Calculite,C4L10DL30KCL*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1357,"Philips Lightolier",Calculite,C4L10DL35KCCD*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1356,"Philips Lightolier",Calculite,C4L10DL35KCCL*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1355,"Philips Lightolier",Calculite,C4L10DL35KCL*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1360,"Philips Lightolier",Calculite,C4L10DL40KCCD*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1359,"Philips Lightolier",Calculite,C4L10DL40KCCL*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1358,"Philips Lightolier",Calculite,C4L10DL40KCL*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1338,"Philips Lightolier",Calculite,C4L10N*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1340,"Philips Lightolier",Calculite,C4L10N*LC,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1342,"Philips Lightolier",Calculite,C4L10R*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
1363,"Philips Lightolier",Calculite,C4X4L05DL**KCCD*,"Light Engine",FALSE,,10,50,TRUE,2010/11/09
1362,"Philips Lightolier",Calculite,C4X4L05DL**KCCL*,"Light Engine",FALSE,,10,50,TRUE,2010/11/09
1361,"Philips Lightolier",Calculite,C4X4L05DL**KCL*,"Light Engine",FALSE,,10,50,TRUE,2010/11/09
1343,"Philips Lightolier",Calculite,C4X4L05N*,"Light Engine",FALSE,,10,50,TRUE,2010/11/09
1345,"Philips Lightolier",Calculite,C4X4L05N*LC,"Light Engine",FALSE,,10,50,TRUE,2010/11/09
1366,"Philips Lightolier",Calculite,C4X4L10DL30KCCD*,"Light Engine",FALSE,,20,53,TRUE,2010/11/09
1365,"Philips Lightolier",Calculite,C4X4L10DL30KCCL*,"Light Engine",FALSE,,20,53,TRUE,2010/11/09
1364,"Philips Lightolier",Calculite,C4X4L10DL30KCL*,"Light Engine",FALSE,,20,53,TRUE,2010/11/09
1369,"Philips Lightolier",Calculite,C4X4L10DL35KCCD*,"Light Engine",FALSE,,20,53,TRUE,2010/11/09
1368,"Philips Lightolier",Calculite,C4X4L10DL35KCCL*,"Light Engine",FALSE,,20,53,TRUE,2010/11/09
1367,"Philips Lightolier",Calculite,C4X4L10DL35KCL*,"Light Engine",FALSE,,20,53,TRUE,2010/11/09
1372,"Philips Lightolier",Calculite,C4X4L10DL40KCCD*,"Light Engine",FALSE,,20,53,TRUE,2010/11/09
1371,"Philips Lightolier",Calculite,C4X4L10DL40KCCL*,"Light Engine",FALSE,,20,53,TRUE,2010/11/09
1370,"Philips Lightolier",Calculite,C4X4L10DL40KCL*,"Light Engine",FALSE,,20,53,TRUE,2010/11/09
1344,"Philips Lightolier",Calculite,C4X4L10N*,"Light Engine",FALSE,,20,53,TRUE,2010/11/09
1346,"Philips Lightolier",Calculite,C4X4L10N*LC,"Light Engine",FALSE,,20,53,TRUE,2010/11/09
1347,"Philips Lightolier",Calculite,CUL05J*,"Light Engine",FALSE,,10,48,TRUE,2010/11/09
1348,"Philips Lightolier",Calculite,CUL10J*,"Light Engine",FALSE,,20,51,TRUE,2010/11/09
2738,"Philips Lightolier",Lytecaster,1000LED09R271,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2739,"Philips Lightolier",Lytecaster,1000LED09R351,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2740,"Philips Lightolier",Lytecaster,1001LED09N271,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2741,"Philips Lightolier",Lytecaster,1001LED09N272,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2742,"Philips Lightolier",Lytecaster,1001LED09N27D1,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2743,"Philips Lightolier",Lytecaster,1001LED09N351,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2744,"Philips Lightolier",Lytecaster,1001LED09N352,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2745,"Philips Lightolier",Lytecaster,1001LED09N35D1,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2752,"Philips Lightolier",Lytecaster,1001LED15N27D1,"Light Engine",FALSE,,31,60,TRUE,2011/06/02
2753,"Philips Lightolier",Lytecaster,1001LED15N27D2,"Light Engine",FALSE,,31,60,TRUE,2011/06/02
2754,"Philips Lightolier",Lytecaster,1001LED15N35D1,"Light Engine",FALSE,,31,60,TRUE,2011/06/02
2755,"Philips Lightolier",Lytecaster,1001LED15N35D2,"Light Engine",FALSE,,31,60,TRUE,2011/06/02
2641,"Philips Lightolier",Lytecaster,1050LRN0927,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2642,"Philips Lightolier",Lytecaster,1050LRN0935,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2639,"Philips Lightolier",Lytecaster,1050LRN09D1,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2640,"Philips Lightolier",Lytecaster,1050LRN09D1N,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2645,"Philips Lightolier",Lytecaster,1050LRNDLCDP,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2644,"Philips Lightolier",Lytecaster,1050LRNDLCDW,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2643,"Philips Lightolier",Lytecaster,1050LRNDLWB,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2646,"Philips Lightolier",Lytecaster,1050LRNDLWC,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2649,"Philips Lightolier",Lytecaster,1050LSQ0927,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2650,"Philips Lightolier",Lytecaster,1050LSQ0935,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2647,"Philips Lightolier",Lytecaster,1050LSQ09D1,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2648,"Philips Lightolier",Lytecaster,1050LSQ09D1N,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2653,"Philips Lightolier",Lytecaster,1050LSQDLCDP,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2652,"Philips Lightolier",Lytecaster,1050LSQDLCDW,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2651,"Philips Lightolier",Lytecaster,1050LSQDLWB,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2654,"Philips Lightolier",Lytecaster,1050LSQDLWC,Luminaire,FALSE,,20,52,TRUE,2011/04/22
2734,"Philips Lightolier",Lytecaster,1100LED09R271,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2735,"Philips Lightolier",Lytecaster,1100LED09R351,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2746,"Philips Lightolier",Lytecaster,1101LED09N271,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2747,"Philips Lightolier",Lytecaster,1101LED09N272,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2748,"Philips Lightolier",Lytecaster,1101LED09N27D1,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2749,"Philips Lightolier",Lytecaster,1101LED09N351,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2750,"Philips Lightolier",Lytecaster,1101LED09N352,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2751,"Philips Lightolier",Lytecaster,1101LED09N35D1,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2756,"Philips Lightolier",Lytecaster,1101LED15N27D1,"Light Engine",FALSE,,31,60,TRUE,2011/06/02
2757,"Philips Lightolier",Lytecaster,1101LED15N27D2,"Light Engine",FALSE,,31,60,TRUE,2011/06/02
2758,"Philips Lightolier",Lytecaster,1101LED15N35D1,"Light Engine",FALSE,,31,60,TRUE,2011/06/02
2759,"Philips Lightolier",Lytecaster,1101LED15N35D2,"Light Engine",FALSE,,31,60,TRUE,2011/06/02
2736,"Philips Lightolier",Lytecaster,L56LED09S271,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
2737,"Philips Lightolier",Lytecaster,L56LED09S351,"Light Engine",FALSE,,21,55,TRUE,2011/06/02
112,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000004-14,Luminaire,FALSE,,6,45,TRUE,2010/03/17
49,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000004-16,Luminaire,FALSE,,6,49,TRUE,2009/12/16
50,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000004-22,Luminaire,FALSE,,6,43,TRUE,2009/12/16
51,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000004-24,Luminaire,FALSE,,6,43,TRUE,2009/12/16
110,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000004-60,Luminaire,FALSE,,3,45,TRUE,2010/02/04
111,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000004-72,Luminaire,FALSE,,3,57,TRUE,2010/02/04
140,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000005-06,Luminaire,FALSE,,4,36,TRUE,2010/04/21
143,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000005-08,Luminaire,FALSE,,4,47,TRUE,2010/04/21
141,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000005-10,Luminaire,FALSE,,4,38,TRUE,2010/04/21
142,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000005-12,Luminaire,FALSE,,4,38,TRUE,2010/04/21
55,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000050-02,Luminaire,FALSE,,13,44,TRUE,2009/12/16
54,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000050-06,Luminaire,FALSE,,13,45,TRUE,2009/12/16
53,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000050-10,Luminaire,FALSE,,13,48,TRUE,2009/12/16
52,"Philips Solid-State Lighting Solutions","Philips Color Kinetics",523-000050-14,Luminaire,FALSE,,13,53,TRUE,2009/12/16
281,"Prescolite (A Division of Hubbell Lighting)","Prescolite (A Division of Hubbell Lighting)",LB6LED3**K**,"Light Engine",FALSE,,15,40,TRUE,2010/06/24
5234,"Prescolite Inc.","Prescolite Inc.","LB6LEDA30K WH",Luminaire,FALSE,,14,51,TRUE,2012/02/01
2309,"Prima Lighting","Prima Lighting",59103-**,"Light Engine",FALSE,,5,47,TRUE,2011/03/09
2310,"Prima Lighting","Prima Lighting",59106-**,"Light Engine",FALSE,,9,50,TRUE,2011/03/09
2311,"Prima Lighting","Prima Lighting",59112-**,"Light Engine",FALSE,,17,55,TRUE,2011/03/09
2312,"Prima Lighting","Prima Lighting",59115-**,"Light Engine",FALSE,,20,60,TRUE,2011/03/09
2313,"Prima Lighting","Prima Lighting",59203-**,"Light Engine",FALSE,,5,47,TRUE,2011/03/09
2314,"Prima Lighting","Prima Lighting",59206-**,"Light Engine",FALSE,,9,50,TRUE,2011/03/09
