Column1,Manufacturer Name,Brand Name,Model Number,Energy Source,Pilot Light (T/F),Heattraps (T/F),Hot Water Supply Boiler (T/F),Insulation Type,Mobile Home (T/F),Rated Volume,Measured Volume,Input BTUH,Thermal Efficiency,Standby Loss Percent/Hour,Standby Loss BTUH,Recovery Electric Power Watts,Standby Electric Power Watts,Insulation R-Value,Flue Damper (T/F),Fan Assisted Combustion (T/F),Add Date,
3647,A O Smith Water Products,A O Smith Water Products,COF-700-***,Oil,False,,,No Match,False,,65.6,700000,80.0,3.20,,0,0,,,,7/17/1989 12:00:00 AM,
3648,A O Smith Water Products,A O Smith Water Products,COF-700A-***,Oil,False,,,No Match,False,,65.6,700000,80.0,3.20,,0,0,,,,7/17/1989 12:00:00 AM,
903,A O Smith Water Products,A O Smith Water Products,FCG 100,Natural Gas,False,False,,Non-Ozone-Depleting,False,98.0,93.7,75100,80.0,2.12,1146,0,0,,,,12/18/2003 12:00:00 AM,
6689,A O Smith Water Products,A O Smith Water Products,FCG 100 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6712,A O Smith Water Products,A O Smith Water Products,FCG 100 301,LPG,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
877,A O Smith Water Products,A O Smith Water Products,FCG 75 (Q) (L),Natural Gas,True,False,,Non-Ozone-Depleting,False,74.5,70.8,75100,80.0,2.44,998,0,0,,,,11/26/2003 12:00:00 AM,
6690,A O Smith Water Products,A O Smith Water Products,FCG 75 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6713,A O Smith Water Products,A O Smith Water Products,FCG 75 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
901,A O Smith Water Products,A O Smith Water Products,FCGH 100 ,Natural Gas,False,False,,Non-Ozone-Depleting,False,98.0,93.7,90000,81.0,1.77,958,35,46,,,,12/18/2003 12:00:00 AM,
899,A O Smith Water Products,A O Smith Water Products,FCGH 75,Natural Gas,False,False,,Non-Ozone-Depleting,False,74.5,70.8,80000,81.0,1.96,803,38,58,,,,12/18/2003 12:00:00 AM,
1840,A O Smith Water Products,A O Smith Water Products,FGCH-80              ,Natural Gas,False,,,,False,,70.8,80000,78.2,2.34,,35,182,,,,7/11/2001 12:00:00 AM,
885,A O Smith Water Products,A O Smith Water Products,FPSH 75,Natural Gas,False,False,,Non-Ozone-Depleting,False,74.5,70.8,80000,80.0,1.82,743,97,63,,,,11/26/2003 12:00:00 AM,
3329,A O Smith Water Products,A O Smith Water Products,FPSH-75              ,Natural Gas,False,,,,False,,74.0,80000,78.4,1.91,,0,0,,,,2/22/2001 12:00:00 AM,
3366,A O Smith Water Products,A O Smith Water Products,GBT-80,Natural Gas,False,,,,False,,70.8,76000,79.7,2.85,,0,0,,,,8/11/2000 12:00:00 AM,
67871,A O Smith Water Products,A O Smith Water Products,GDHE 50 100,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,49.8,100000,96.0,1.91,548,150,2492,,,,5/17/2011 12:00:00 AM,
67872,A O Smith Water Products,A O Smith Water Products,GDHE 50 101,LPG,False,False,,Non-Ozone-Depleting,False,50.0,49.8,100000,96.0,1.91,548,150,2492,,,,5/17/2011 12:00:00 AM,
3367,A O Smith Water Products,A O Smith Water Products,GFGR-75,Natural Gas,False,,,,False,,70.8,76000,79.7,2.85,,0,0,,,,8/11/2000 12:00:00 AM,
3368,A O Smith Water Products,A O Smith Water Products,GFSG-75,Natural Gas,False,,,,False,,70.8,76000,79.7,2.85,,0,0,,,,8/11/2000 12:00:00 AM,
67884,A O Smith Water Products,A O Smith Water Products,GPHE 50*,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,48.4,76000,90.0,1.33,364,60,54,,,,5/17/2011 12:00:00 AM,
886,A O Smith Water Products,A O Smith Water Products,GPSX 75 (Q) (L),Natural Gas,False,False,,Non-Ozone-Depleting,False,74.5,70.8,80000,80.0,1.82,743,97,63,,,,11/26/2003 12:00:00 AM,
1073,A O Smith Water Products,A O Smith Water Products,HW*-0700-***,Natural Gas,False,,,,False,,3.0,700000,80.0,0.00,,0,0,,,,8/1/1988 12:00:00 AM,
1074,A O Smith Water Products,A O Smith Water Products,HW-0225-***,Natural Gas,False,,,,False,,2.0,225000,80.0,0.00,,0,0,,,,8/1/1988 12:00:00 AM,
6517,A O Smith Water Products,A O Smith Water Products,HW-120,Natural Gas,False,,,Non-Ozone-Depleting,False,,0.0,120000,83.0,,,,0,,,,12/11/2007 12:00:00 AM,
1075,A O Smith Water Products,A O Smith Water Products,HW-1240-***,Natural Gas,False,,,,False,,8.0,1240000,80.0,0.00,,0,0,,,,8/1/1988 12:00:00 AM,
6518,A O Smith Water Products,A O Smith Water Products,HW-160,Natural Gas,False,,,Non-Ozone-Depleting,False,,0.0,160000,81.0,,,,0,,,,12/11/2007 12:00:00 AM,
6519,A O Smith Water Products,A O Smith Water Products,HW-200,Natural Gas,False,,,Non-Ozone-Depleting,False,,0.0,200000,80.0,,,,0,,,,12/11/2007 12:00:00 AM,
6520,A O Smith Water Products,A O Smith Water Products,HW-225,Natural Gas,False,,,Non-Ozone-Depleting,False,,0.0,225000,80.0,,,,0,,,,12/11/2007 12:00:00 AM,
1016,A O Smith Water Products,A O Smith Water Products,HW-225M-***,Natural Gas,False,,,,False,,0.1,225000,80.4,0.00,,0,0,,,,11/29/1994 12:00:00 AM,
3936,A O Smith Water Products,A O Smith Water Products,LB-1000-***,Natural Gas,False,,,No Match,False,,0.1,1000000,90.0,0.00,,0,0,,,,11/29/1994 12:00:00 AM,
3937,A O Smith Water Products,A O Smith Water Products,LW-1000-***,Natural Gas,False,,,No Match,False,,0.1,1000000,90.0,0.00,,0,0,,,,11/29/1994 12:00:00 AM,
6699,A O Smith Water Products,A O Smith Water Products,PCG 100 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6722,A O Smith Water Products,A O Smith Water Products,PCG 100 301,LPG,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6700,A O Smith Water Products,A O Smith Water Products,PCG 75 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6723,A O Smith Water Products,A O Smith Water Products,PCG 75 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
1841,A O Smith Water Products,A O Smith Water Products,PGCH-75              ,Natural Gas,False,,,,False,,70.8,80000,78.2,2.34,,35,182,,,,7/11/2001 12:00:00 AM,
67220,A O Smith Water Products,American,AGT710NIE 100,Natural Gas,False,,,,False,,0.4,240000,82.2,,,,9,,,,3/4/2011 12:00:00 AM,
67222,A O Smith Water Products,American,AGT710PIE 101,LPG,False,,,,False,,0.4,240000,83.9,,,,9,,,,3/4/2011 12:00:00 AM,
67252,A O Smith Water Products,American,AGT910NIE  100,Natural Gas,False,,False,,False,,0.4,380000,80.2,,,,16,,,,3/7/2011 12:00:00 AM,
67254,A O Smith Water Products,American,AGT910PIE 101,LPG,False,,False,,False,,0.4,380000,82.4,,,,16,,,,3/7/2011 12:00:00 AM,
67219,A O Smith Water Products,American,GT710NIE 100,Natural Gas,False,,,,False,,0.4,240000,82.2,,,,9,,,,3/4/2011 12:00:00 AM,
67221,A O Smith Water Products,American,GT710PIE 101,LPG,False,,,,False,,0.4,240000,83.9,,,,9,,,,3/4/2011 12:00:00 AM,
67251,A O Smith Water Products,American,GT910NIE 100,Natural Gas,False,,False,,False,,0.4,380000,80.2,,,,16,,,,3/7/2011 12:00:00 AM,
67253,A O Smith Water Products,American,GT910PIE  101,LPG,False,,False,,False,,0.4,380000,82.4,,,,16,,,,3/7/2011 12:00:00 AM,
67022,A O Smith Water Products,American Water Heater Co.,ABCG3-65T250-8N,LPG,False,False,,Non-Ozone-Depleting,False,65.0,61.8,251000,80.0,2.73,975,10,753,,,,2/14/2011 12:00:00 AM,
67021,A O Smith Water Products,American Water Heater Co.,ABCG3-65T250-8N,Natural Gas,False,False,,Non-Ozone-Depleting,False,65.0,61.8,251000,80.0,2.73,975,10,753,,,,2/14/2011 12:00:00 AM,
67024,A O Smith Water Products,American Water Heater Co.,BCG3-65T250-8N,LPG,False,False,,Non-Ozone-Depleting,False,65.0,61.8,251000,80.0,2.73,975,10,753,,,,2/14/2011 12:00:00 AM,
67023,A O Smith Water Products,American Water Heater Co.,BCG3-65T250-8N,Natural Gas,False,False,,Non-Ozone-Depleting,False,65.0,61.8,251000,80.0,2.73,975,10,753,,,,2/14/2011 12:00:00 AM,
67891,A O Smith Water Products,American Water Heater Co.,BCG3-95T-199-6NOX*,Natural Gas,False,False,,Non-Ozone-Depleting,False,93.0,89.1,199000,82.0,2.31,1212,71,447,,,,5/17/2011 12:00:00 AM,
6688,A O Smith Water Products,American Water Heater Co.,CG32-100T77-4NOV,Natural Gas,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6711,A O Smith Water Products,American Water Heater Co.,CG32-100T77-4PV,LPG,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6691,A O Smith Water Products,American Water Heater Co.,G62-100T77-4NOV,Natural Gas,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6714,A O Smith Water Products,American Water Heater Co.,G62-100T77-4PV,LPG,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
67873,A O Smith Water Products,American Water Heater Co.,VG6250T100NV,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,49.8,100000,96.0,1.91,548,150,2492,,,,5/17/2011 12:00:00 AM,
67874,A O Smith Water Products,American Water Heater Co.,VG6250T100PV,LPG,False,False,,Non-Ozone-Depleting,False,50.0,49.8,100000,96.0,1.91,548,150,2492,,,,5/17/2011 12:00:00 AM,
67885,A O Smith Water Products,American Water Heater Co.,VG6250T76NV*,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,48.0,76000,90.0,1.33,364,60,54,,,,5/17/2011 12:00:00 AM,
6707,A O Smith Water Products,Apollo,A6 75 CQRSL* 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6708,A O Smith Water Products,Apollo,A6 75 CRRSL* 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6684,A O Smith Water Products,Apollo,A6 75 XQRSL* 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6685,A O Smith Water Products,Apollo,A6 75 XRRSL* 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
1077,A O Smith Water Products,Duramax,1080,Natural Gas,False,,,,False,,1.0,1080000,82.0,0.00,,0,0,,,,11/29/1993 12:00:00 AM,
1078,A O Smith Water Products,Duramax,1210,Natural Gas,False,,,,False,,1.0,1210000,82.0,0.00,,0,0,,,,11/29/1993 12:00:00 AM,
1079,A O Smith Water Products,Duramax,1350,Natural Gas,False,,,,False,,1.0,1350000,82.0,0.00,,0,0,,,,11/29/1993 12:00:00 AM,
1080,A O Smith Water Products,Duramax,1480,Natural Gas,False,,,,False,,1.0,1480000,80.0,0.00,,0,0,,,,11/29/1993 12:00:00 AM,
1081,A O Smith Water Products,Duramax,1610,Natural Gas,False,,,,False,,1.0,1610000,80.0,0.00,,0,0,,,,11/29/1993 12:00:00 AM,
1082,A O Smith Water Products,Duramax,1810,Natural Gas,False,,,,False,,1.0,1810000,80.0,0.00,,0,0,,,,11/29/1993 12:00:00 AM,
1083,A O Smith Water Products,Duramax,720,Natural Gas,False,,,,False,,1.0,720000,81.0,0.00,,0,0,,,,11/29/1993 12:00:00 AM,
1084,A O Smith Water Products,Duramax,840,Natural Gas,False,,,,False,,1.0,840000,81.0,0.00,,0,0,,,,11/29/1993 12:00:00 AM,
1085,A O Smith Water Products,Duramax,960,Natural Gas,False,,,,False,,1.0,960000,81.0,0.00,,0,0,,,,11/29/1993 12:00:00 AM,
6719,A O Smith Water Products,Maytag,HR6 75 CQRS* 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6720,A O Smith Water Products,Maytag,HR6 75 CRRS* 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6696,A O Smith Water Products,Maytag,HR6 75 XQRS* 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6697,A O Smith Water Products,Maytag,HR6 75 XRRS* 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6698,A O Smith Water Products,Maytag,HRN49 75S* 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6721,A O Smith Water Products,Maytag,HRP49 75S* 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6705,A O Smith Water Products,Reliance,6 100 CRRT* 301,LPG,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6682,A O Smith Water Products,Reliance,6 100 XRRT* 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6706,A O Smith Water Products,Reliance,6 75 CRRS* 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6683,A O Smith Water Products,Reliance,6 75 XRRS* 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
67875,A O Smith Water Products,Reliance,650HTPDT,LPG,False,False,,Non-Ozone-Depleting,False,50.0,49.8,100000,96.0,1.91,548,150,2492,,,,5/17/2011 12:00:00 AM,
67876,A O Smith Water Products,Reliance,650YTPDT,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,49.8,100000,96.0,1.91,548,150,2492,,,,5/17/2011 12:00:00 AM,
67886,A O Smith Water Products,Reliance,650YTVIT,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,48.0,76000,90.0,1.33,364,60,54,,,,5/17/2011 12:00:00 AM,
67026,A O Smith Water Products,Reliance,D 65 251 NE*,LPG,False,False,,Non-Ozone-Depleting,False,65.0,61.8,251000,80.0,2.73,975,10,753,,,,2/14/2011 12:00:00 AM,
67025,A O Smith Water Products,Reliance,D 65 251 NE*,Natural Gas,False,False,,Non-Ozone-Depleting,False,65.0,61.8,251000,80.0,2.73,975,10,753,,,,2/14/2011 12:00:00 AM,
67877,A O Smith Water Products,Reliance,HE 50 100NE,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,49.8,100000,96.0,1.91,548,150,2492,,,,5/17/2011 12:00:00 AM,
67878,A O Smith Water Products,Reliance,HE 50 100PE,LPG,False,False,,Non-Ozone-Depleting,False,50.0,49.8,100000,96.0,1.91,548,150,2492,,,,5/17/2011 12:00:00 AM,
67887,A O Smith Water Products,Reliance,HE 50 76 NE,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,48.0,76000,90.0,1.33,364,60,54,,,,5/17/2011 12:00:00 AM,
6701,A O Smith Water Products,Reliance,S 100 76 NE* 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6724,A O Smith Water Products,Reliance,S 100 76 PE* 301,LPG,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6702,A O Smith Water Products,Reliance,S 75 76 NE* 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6725,A O Smith Water Products,Reliance,S 75 76 PE* 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6869,A O Smith Water Products,Sears Roebuck and Company,153.331761,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,12/24/2008 12:00:00 AM,
6680,A O Smith Water Products,Sears Roebuck and Company,153.338003,Natural Gas,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6870,A O Smith Water Products,Sears Roebuck and Company,153.338004,Natural Gas,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,12/24/2008 12:00:00 AM,
6681,A O Smith Water Products,Sears Roebuck and Company,153.338073,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
67215,A O Smith Water Products,State,GTS710NI E 100,Natural Gas,False,,,,False,,0.4,240000,82.2,,,,9,,,,3/4/2011 12:00:00 AM,
67216,A O Smith Water Products,State,GTS710NI E A 100,Natural Gas,False,,,,False,,0.4,240000,82.2,,,,9,,,,3/4/2011 12:00:00 AM,
67217,A O Smith Water Products,State,GTS710PI E 101,LPG,False,,,,False,,0.4,240000,83.9,,,,9,,,,3/4/2011 12:00:00 AM,
67218,A O Smith Water Products,State,GTS710PI E A 101,LPG,False,,,,False,,0.4,240000,83.9,,,,9,,,,3/4/2011 12:00:00 AM,
67247,A O Smith Water Products,State,GTS910NI E 100,Natural Gas,False,,False,,False,,0.4,380000,80.2,,,,16,,,,3/7/2011 12:00:00 AM,
67248,A O Smith Water Products,State,GTS910NI E A 100,Natural Gas,False,,False,,False,,0.4,380000,80.2,,,,16,,,,3/7/2011 12:00:00 AM,
67249,A O Smith Water Products,State,GTS910PI E  101,LPG,False,,False,,False,,0.4,380000,82.4,,,,16,,,,3/7/2011 12:00:00 AM,
67250,A O Smith Water Products,State,GTS910PI E A 101,LPG,False,,False,,False,,0.4,380000,82.4,,,,16,,,,3/7/2011 12:00:00 AM,
67879,A O Smith Water Products,State Industries,GP6 50 HTPDT,LPG,False,False,,Non-Ozone-Depleting,False,50.0,49.8,100000,96.0,1.91,548,150,2492,,,,5/17/2011 12:00:00 AM,
67880,A O Smith Water Products,State Industries,GP6 50 YTPDT,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,49.8,100000,96.0,1.91,548,150,2492,,,,5/17/2011 12:00:00 AM,
67888,A O Smith Water Products,State Industries,GP6 50 YTVIT*,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,48.0,76000,90.0,1.33,364,60,54,,,,5/17/2011 12:00:00 AM,
6715,A O Smith Water Products,State Industries,GS6 100 CRRT 301,LPG,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6692,A O Smith Water Products,State Industries,GS6 100 XRRT 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6716,A O Smith Water Products,State Industries,GS6 75 CRRS 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6693,A O Smith Water Products,State Industries,GS6 75 XRRS 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6717,A O Smith Water Products,State Industries,GSX 100 CRRT 301,LPG,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6694,A O Smith Water Products,State Industries,GSX 100 XRRT 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6718,A O Smith Water Products,State Industries,GSX 75 CRRS 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6695,A O Smith Water Products,State Industries,GSX 75 XRRS 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
67027,A O Smith Water Products,State Industries,SBD 30 150 N* 100,Natural Gas,False,,,Non-Ozone-Depleting,False,32.0,32.6,150000,82.0,4.32,759,,928,,,,2/14/2011 12:00:00 AM,
67028,A O Smith Water Products,State Industries,SBD 30 150 P* 101,LPG,False,,,Non-Ozone-Depleting,False,32.0,32.6,150000,82.0,4.32,759,,928,,,,2/14/2011 12:00:00 AM,
67029,A O Smith Water Products,State Industries,SBD 30 199 N* 100,Natural Gas,False,,,Non-Ozone-Depleting,False,32.0,32.6,199000,80.0,4.25,747,,908,,,,2/14/2011 12:00:00 AM,
67030,A O Smith Water Products,State Industries,SBD 30 199 P* 101,LPG,False,,,Non-Ozone-Depleting,False,32.0,32.6,199000,80.0,4.25,747,,908,,,,2/14/2011 12:00:00 AM,
67032,A O Smith Water Products,State Industries,SBD 65 251 NE*,LPG,False,False,,Non-Ozone-Depleting,False,65.0,61.8,251000,80.0,2.73,975,10,753,,,,2/14/2011 12:00:00 AM,
67031,A O Smith Water Products,State Industries,SBD 65 251 NE*,Natural Gas,False,False,,Non-Ozone-Depleting,False,65.0,61.8,251000,80.0,2.73,975,10,753,,,,2/14/2011 12:00:00 AM,
67892,A O Smith Water Products,State Industries,SBN 95 199 NE*,Natural Gas,False,False,,Non-Ozone-Depleting,False,93.0,89.1,199000,82.0,2.31,1212,71,447,,,,5/17/2011 12:00:00 AM,
6703,A O Smith Water Products,State Industries,SBS 100 76 NE 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6726,A O Smith Water Products,State Industries,SBS 100 76 PE 301,LPG,True,False,,Non-Ozone-Depleting,False,98.0,93.1,75100,80.0,1.98,1068,0,0,,,,9/25/2008 12:00:00 AM,
6704,A O Smith Water Products,State Industries,SBS 75 76 NE 300,Natural Gas,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
6727,A O Smith Water Products,State Industries,SBS 75 76 PE 301,LPG,True,False,,Non-Ozone-Depleting,False,74.0,71.3,75100,80.0,2.51,1019,0,0,,,,9/25/2008 12:00:00 AM,
67881,A O Smith Water Products,State Industries,SHE 50 100NE,Natural Gas,False,False,,Non-Ozone-Depleting,False,50.0,49.8,100000,96.0,1.91,548,150,2492,,,,5/17/2011 12:00:00 AM,
